User_ID,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),age,gender,zip_code
727,Dairy,409,19.9,36.2,22.9,6.3,1.6,695,124,Lunch,389,31,Female,1331
862,Dairy,170,43.6,44.2,45.6,4.7,9.2,953,53,Snack,825,65,Male,2631
764,Meat,320,24.2,93.2,30.6,3.4,18.2,604,57,Breakfast,714,31,Male,4808
573,Dairy,279,16.0,35.1,15.3,0.8,22.5,109,111,Lunch,294,76,Female,9711
35,Meat,530,19.0,51.9,22.2,2.1,9.2,161,62,Lunch,701,70,Female,2573
94,Vegetables,342,14.6,82.2,21.3,1.2,26.9,243,2,Dinner,684,37,Male,8441
905,Dairy,507,9.6,53.0,12.4,8.0,33.2,449,70,Snack,180,49,Male,1004
287,Snacks,254,14.6,48.5,9.0,7.6,2.8,674,198,Lunch,716,65,Female,3052
35,Grains,113,15.0,45.3,13.6,9.5,18.9,922,269,Breakfast,150,26,Male,2583
606,Grains,109,45.2,42.2,24.4,6.3,16.7,490,67,Breakfast,813,35,Male,1061
947,Beverages,149,39.8,13.1,18.8,1.3,12.7,357,146,Snack,106,74,Female,2579
776,Meat,267,31.7,61.6,15.6,0.6,41.4,492,17,Dinner,369,23,Female,3528
182,Fruits,365,39.3,31.0,20.2,8.8,23.3,378,282,Breakfast,871,70,Male,3012
137,Dairy,175,36.8,53.4,35.0,1.8,25.8,559,19,Dinner,340,79,Male,1000
919,Meat,571,26.9,80.9,29.2,9.8,42.2,515,159,Snack,866,55,Female,2612
617,Snacks,152,27.1,76.7,48.3,5.0,36.8,949,182,Lunch,846,24,Male,3587
131,Vegetables,484,13.6,69.1,30.8,3.6,10.5,373,300,Dinner,888,32,Female,3007
427,Vegetables,266,11.2,42.4,23.0,1.8,9.2,414,211,Breakfast,167,39,Female,3075
670,Vegetables,491,36.4,82.4,10.2,0.4,32.8,289,268,Snack,602,19,Male,3570
852,Beverages,366,11.7,64.4,14.0,9.4,44.6,354,181,Dinner,283,29,Male,2530
101,Vegetables,405,19.6,55.1,49.7,1.7,46.1,422,86,Snack,874,74,Female,3024
811,Grains,480,11.4,69.7,28.2,6.6,14.4,801,155,Snack,657,80,Female,1072
907,Grains,209,44.3,27.2,33.7,5.5,9.7,179,155,Snack,138,71,Female,2518
467,Dairy,271,19.3,24.9,32.8,7.5,26.8,491,287,Lunch,119,48,Male,2575
88,Fruits,176,14.8,86.8,2.3,6.8,6.7,743,78,Lunch,190,67,Male,8449
472,Dairy,585,45.7,12.2,25.6,0.6,33.5,371,219,Breakfast,723,76,Male,3021
591,Dairy,428,8.1,11.2,41.1,6.2,36.4,558,66,Dinner,258,64,Male,2583
866,Snacks,429,17.1,44.0,30.5,7.7,36.9,82,244,Lunch,156,37,Male,1081
103,Meat,509,35.9,94.4,8.0,1.6,9.8,563,119,Snack,174,40,Male,3053
926,Fruits,213,47.3,22.4,25.1,4.2,14.4,813,298,Dinner,930,79,Female,1096
630,Snacks,325,24.8,51.4,40.8,5.1,39.0,639,273,Breakfast,919,43,Female,1031
646,Beverages,341,27.9,32.1,7.9,6.3,48.6,514,235,Breakfast,770,34,Male,2002
737,Dairy,514,44.1,23.5,29.0,2.2,20.4,320,61,Snack,921,45,Female,3584
160,Beverages,85,35.7,85.6,48.2,5.8,42.6,628,11,Snack,563,23,Male,2542
753,Dairy,495,39.6,77.3,15.5,9.6,43.9,893,69,Snack,899,23,Male,2061
188,Snacks,307,33.0,51.3,26.6,1.1,40.5,564,179,Lunch,486,23,Male,2506
980,Fruits,149,8.8,14.7,20.2,0.1,2.1,178,21,Snack,681,56,Female,3511
1000,Vegetables,384,6.1,86.5,36.8,9.4,30.7,564,233,Dinner,748,39,Female,3043
137,Beverages,515,44.5,73.5,32.4,4.2,24.5,958,51,Dinner,295,38,Male,1004
660,Beverages,372,7.6,51.9,11.5,2.4,45.3,740,97,Breakfast,715,43,Female,1077
140,Dairy,127,10.6,84.8,40.1,3.5,4.1,83,272,Breakfast,798,62,Male,1001
36,Snacks,334,46.3,20.1,4.7,5.4,5.4,697,154,Snack,1000,36,Male,3595
692,Meat,271,33.9,25.9,1.9,5.2,33.7,737,50,Snack,359,39,Male,1113
516,Vegetables,517,11.9,39.4,29.3,2.3,48.1,547,149,Breakfast,131,59,Female,3539
929,Meat,324,3.5,52.2,17.8,8.2,1.7,801,152,Lunch,244,58,Male,3026
886,Snacks,254,37.1,21.1,5.2,8.0,35.7,309,194,Dinner,294,48,Female,2543
760,Dairy,457,48.1,47.5,3.9,7.6,48.5,762,289,Dinner,689,29,Male,7511
672,Dairy,295,37.2,82.3,25.1,3.7,44.5,815,47,Breakfast,786,50,Male,3560
223,Beverages,593,25.2,53.2,19.2,4.4,29.4,914,25,Lunch,451,54,Female,1075
166,Vegetables,469,19.0,15.5,43.7,5.2,38.7,962,285,Lunch,743,70,Male,3079
97,Beverages,202,12.5,90.1,26.8,6.7,1.2,497,299,Snack,687,22,Male,4813
911,Fruits,561,46.7,80.2,42.5,2.4,19.1,371,208,Dinner,493,79,Male,3578
558,Beverages,491,34.9,72.7,47.0,3.6,25.3,506,42,Snack,365,30,Female,2029
850,Meat,308,43.9,10.2,44.8,8.4,34.4,445,100,Snack,859,60,Male,3412
277,Grains,528,40.8,30.1,6.9,6.4,32.3,824,182,Snack,670,44,Female,3517
663,Snacks,110,19.9,50.7,19.4,7.0,45.7,152,19,Lunch,651,30,Male,3006
710,Grains,259,15.6,58.6,8.3,0.7,24.7,191,157,Lunch,112,76,Male,3545
364,Fruits,495,20.4,30.7,21.9,1.8,40.9,52,216,Breakfast,138,32,Female,1079
95,Beverages,591,36.9,44.2,48.1,8.9,12.8,612,201,Dinner,956,70,Female,1321
275,Vegetables,158,1.9,31.3,10.8,6.0,22.2,390,213,Snack,783,23,Male,3594
586,Dairy,427,46.1,14.5,15.1,0.3,30.9,77,58,Snack,665,61,Female,2591
961,Fruits,458,23.2,24.7,18.2,4.8,37.5,833,114,Breakfast,858,44,Female,3005
533,Vegetables,359,10.3,56.5,21.2,2.5,14.0,670,300,Snack,747,20,Female,2011
404,Fruits,393,3.8,45.9,42.6,2.6,20.6,931,60,Dinner,501,60,Female,3066
184,Meat,285,5.8,60.7,32.2,2.9,1.9,924,51,Dinner,677,33,Female,5651
712,Beverages,551,44.1,21.1,36.3,1.4,42.9,754,4,Snack,122,29,Male,3011
482,Vegetables,256,9.8,93.1,38.1,9.0,33.4,108,171,Dinner,728,62,Female,1063
75,Snacks,496,7.0,68.3,3.2,1.0,25.1,835,93,Breakfast,735,70,Male,3037
214,Snacks,53,14.7,95.7,18.3,7.8,25.0,748,246,Lunch,319,64,Female,3811
187,Dairy,339,5.3,86.1,8.6,9.2,25.5,195,193,Snack,135,33,Female,4811
152,Vegetables,230,38.0,32.6,50.0,4.4,10.0,188,273,Dinner,626,45,Male,3550
649,Fruits,223,28.1,19.9,49.8,9.0,31.4,990,297,Snack,695,30,Female,2517
999,Grains,231,13.9,64.7,3.7,8.4,8.4,516,201,Breakfast,399,77,Male,2012
60,Snacks,266,26.6,46.5,29.3,2.4,45.1,501,239,Snack,921,23,Female,6511
235,Vegetables,452,47.6,85.9,2.2,1.4,6.5,976,78,Snack,565,72,Male,1114
632,Beverages,200,38.6,10.6,7.9,2.3,48.7,190,155,Lunch,592,47,Female,3014
82,Fruits,558,6.0,8.4,32.9,0.7,39.0,108,37,Breakfast,888,70,Male,2526
176,Beverages,406,24.7,52.9,46.0,2.7,42.4,381,218,Snack,341,38,Female,2590
259,Dairy,256,7.1,25.6,3.0,4.6,25.0,620,240,Snack,413,75,Male,2022
318,Grains,570,5.4,48.5,46.8,5.5,13.6,542,32,Dinner,370,30,Female,2010
724,Dairy,197,32.1,45.7,8.3,1.3,29.8,974,49,Breakfast,997,39,Male,3539
117,Beverages,512,8.2,82.0,37.5,6.7,23.0,119,216,Dinner,606,59,Male,3008
189,Vegetables,165,50.0,60.4,35.5,9.4,32.5,165,252,Snack,567,70,Male,3508
35,Meat,256,45.1,60.3,7.9,6.0,31.9,143,271,Breakfast,579,40,Male,2020
90,Grains,123,41.6,30.0,25.3,0.6,13.1,979,46,Breakfast,831,29,Female,3400
814,Dairy,137,2.0,60.2,8.6,5.5,2.8,37,251,Lunch,865,41,Female,1045
262,Snacks,506,34.0,19.2,10.4,5.6,4.1,164,245,Snack,947,35,Male,1060
36,Dairy,86,10.3,97.0,48.1,1.2,45.9,687,228,Snack,995,33,Male,8232
902,Meat,535,27.5,26.1,31.5,1.4,28.1,443,28,Dinner,503,67,Female,3076
483,Fruits,100,21.0,85.3,31.1,6.2,33.0,383,135,Snack,328,65,Female,3576
163,Meat,459,6.8,15.9,7.2,4.3,31.5,795,19,Snack,585,66,Male,2517
119,Snacks,332,40.4,40.4,1.4,9.6,45.2,836,129,Lunch,566,59,Male,2530
365,Beverages,320,12.8,48.7,4.0,5.0,11.7,258,167,Breakfast,577,73,Female,3550
977,Snacks,169,17.7,54.2,35.2,6.2,31.9,921,184,Dinner,334,36,Female,3521
948,Dairy,187,38.1,61.4,30.5,8.5,40.8,559,20,Dinner,412,77,Male,3009
744,Fruits,544,49.1,73.0,28.5,9.9,35.3,445,9,Snack,679,44,Female,9991
202,Beverages,469,5.3,12.2,49.7,1.4,45.7,303,58,Snack,427,32,Male,3576
176,Snacks,290,14.1,64.5,9.6,7.1,0.1,353,92,Lunch,296,67,Female,1034
668,Vegetables,110,35.8,62.2,40.3,8.8,47.0,77,190,Lunch,730,33,Female,2596
630,Vegetables,231,35.9,84.4,36.9,7.4,0.3,779,259,Snack,815,47,Female,3076
500,Meat,547,39.8,98.1,23.3,9.5,4.2,870,129,Lunch,986,19,Male,1037
408,Snacks,456,28.9,5.4,31.5,6.7,24.2,759,81,Lunch,901,58,Female,2514
35,Meat,179,13.2,57.1,35.0,4.5,36.1,535,153,Lunch,173,79,Female,8931
861,Beverages,554,28.6,58.2,34.9,9.0,8.2,454,159,Snack,145,34,Male,2580
661,Dairy,177,36.7,34.8,43.1,2.4,46.9,206,57,Lunch,637,76,Male,3550
17,Beverages,280,1.2,65.5,40.5,9.8,48.2,896,17,Dinner,736,47,Female,5011
267,Fruits,519,46.6,5.4,40.2,4.1,22.4,209,224,Snack,908,24,Male,3040
484,Vegetables,544,16.9,11.3,41.2,3.5,25.8,448,47,Snack,987,22,Female,3554
5,Snacks,570,22.0,27.5,40.2,8.3,32.4,459,292,Lunch,541,29,Male,1341
844,Fruits,368,26.8,46.9,18.8,8.2,42.1,376,102,Snack,486,32,Female,1341
462,Beverages,285,27.0,72.0,19.9,2.5,22.0,504,171,Breakfast,506,48,Male,1060
151,Meat,157,27.5,32.4,9.4,0.5,24.6,180,68,Lunch,724,41,Female,3535
977,Meat,420,2.2,41.1,29.3,2.5,39.6,470,158,Lunch,399,23,Male,1111
400,Dairy,265,2.8,81.0,41.9,7.8,46.2,670,214,Snack,169,26,Male,3141
274,Vegetables,508,33.6,91.0,7.0,7.6,30.7,219,291,Dinner,472,30,Female,3531
473,Grains,554,47.0,56.8,45.2,8.8,4.4,641,41,Snack,163,26,Female,3072
893,Fruits,94,32.5,76.0,31.3,10.0,35.7,959,159,Breakfast,514,76,Male,3037
554,Fruits,323,29.5,52.4,43.7,3.8,4.5,672,42,Snack,408,71,Male,2000
700,Dairy,294,15.9,57.9,24.6,8.4,32.9,538,131,Lunch,987,25,Female,2575
86,Meat,226,41.4,33.0,49.6,4.5,29.8,252,129,Snack,842,34,Female,2063
156,Vegetables,567,8.3,10.1,23.1,3.0,17.4,203,142,Lunch,919,19,Male,2550
936,Dairy,434,46.2,97.4,19.9,7.1,27.9,649,15,Dinner,585,20,Female,3595
637,Fruits,523,17.0,85.0,42.0,3.9,8.0,853,44,Dinner,675,32,Male,1002
319,Grains,364,22.7,60.3,30.7,2.9,20.0,35,162,Lunch,779,36,Male,1076
586,Meat,494,33.1,92.0,46.6,3.6,30.3,156,55,Dinner,723,44,Female,2611
428,Meat,160,39.2,18.3,44.5,3.6,30.4,927,0,Dinner,892,69,Female,1069
756,Meat,599,20.9,67.2,38.9,3.5,46.0,186,257,Breakfast,412,68,Male,2015
265,Vegetables,467,16.4,85.8,32.3,6.3,47.5,636,295,Dinner,935,71,Male,3579
645,Grains,561,36.7,35.5,12.6,0.8,25.1,458,225,Snack,431,41,Male,9791
705,Beverages,509,21.2,68.7,25.2,4.2,15.7,36,70,Breakfast,873,66,Female,2535
112,Snacks,78,42.9,13.9,30.0,9.7,20.2,894,252,Lunch,146,69,Male,3017
153,Meat,130,21.9,93.2,22.8,3.8,27.0,793,143,Snack,570,53,Female,1082
847,Beverages,313,38.4,43.1,38.2,2.1,27.3,85,61,Lunch,650,37,Female,3566
115,Dairy,496,11.2,89.2,36.1,3.6,29.6,538,119,Dinner,983,44,Female,3005
117,Fruits,355,46.1,57.5,12.4,6.4,36.7,110,224,Lunch,489,45,Male,2589
527,Dairy,554,21.6,80.0,40.8,0.9,45.9,454,146,Snack,880,71,Male,4806
915,Fruits,379,18.2,77.6,34.1,7.2,26.8,914,222,Lunch,899,63,Female,2506
165,Grains,254,26.0,23.6,20.4,5.3,26.0,3,56,Breakfast,153,55,Female,1028
232,Grains,426,23.0,7.0,46.5,5.8,27.0,673,203,Breakfast,726,52,Female,1063
675,Dairy,312,14.8,98.2,1.1,0.0,27.3,546,283,Lunch,513,71,Female,1061
656,Grains,386,30.5,7.2,7.1,9.9,30.2,384,213,Lunch,754,71,Male,1042
483,Grains,551,22.5,16.9,25.2,9.4,30.6,957,20,Snack,806,41,Male,3023
614,Dairy,377,9.8,88.1,33.2,1.0,26.5,427,14,Breakfast,988,72,Female,3553
161,Beverages,262,34.8,66.0,49.4,9.8,34.4,972,256,Breakfast,550,26,Female,2513
5,Snacks,509,8.7,89.4,46.1,3.1,45.6,542,202,Snack,422,43,Male,2528
562,Snacks,488,25.4,78.6,37.3,2.4,49.3,135,105,Lunch,880,41,Male,2003
119,Grains,589,14.7,30.5,3.8,7.8,23.6,68,52,Lunch,114,70,Male,1012
483,Vegetables,291,24.8,62.7,10.5,6.7,23.6,554,44,Snack,542,71,Female,1079
121,Dairy,165,30.5,67.7,2.1,5.8,27.1,397,116,Dinner,272,39,Female,1069
753,Beverages,134,24.6,77.9,47.0,3.1,47.5,371,271,Dinner,113,53,Male,2008
765,Dairy,91,35.5,39.3,37.9,8.7,43.2,773,195,Dinner,943,44,Female,1041
118,Vegetables,457,47.0,92.4,47.7,7.1,18.4,152,222,Lunch,356,19,Female,3577
869,Grains,286,40.8,58.2,42.6,2.7,17.9,317,204,Breakfast,704,73,Female,2592
647,Snacks,51,42.1,8.3,11.8,6.8,21.6,641,254,Snack,344,64,Female,1041
666,Vegetables,271,1.9,13.5,43.0,7.4,38.4,529,11,Lunch,211,66,Female,2516
433,Snacks,144,6.7,99.2,1.5,3.3,37.5,345,274,Lunch,817,18,Female,5611
866,Vegetables,467,28.5,70.0,40.5,6.4,18.6,512,64,Snack,814,40,Female,1051
774,Fruits,556,38.0,43.9,39.0,4.5,12.9,163,13,Dinner,204,54,Female,2021
454,Vegetables,388,24.4,27.5,25.2,0.5,28.6,922,245,Breakfast,699,71,Female,2525
643,Fruits,464,19.8,98.5,15.7,1.7,15.0,652,122,Dinner,142,44,Male,9901
876,Vegetables,559,34.1,10.1,17.5,3.9,22.9,530,114,Snack,851,43,Female,3565
715,Vegetables,407,16.0,82.2,27.3,6.4,2.7,322,300,Dinner,424,40,Female,1071
586,Dairy,274,45.8,62.5,32.4,3.6,41.9,122,167,Snack,233,69,Male,3414
708,Meat,531,36.4,64.5,7.0,0.9,48.6,134,124,Breakfast,729,65,Male,2002
853,Dairy,383,8.9,41.2,25.4,8.4,43.6,821,68,Lunch,829,42,Male,1066
324,Snacks,321,6.9,46.4,2.8,7.9,2.7,386,79,Snack,122,26,Female,3073
145,Fruits,550,41.2,37.6,45.0,3.3,15.2,492,7,Dinner,387,35,Female,8211
237,Grains,467,4.5,95.5,49.5,8.9,28.9,577,273,Dinner,891,51,Male,2000
606,Snacks,217,48.6,93.0,30.4,0.6,20.2,720,138,Snack,814,70,Male,2587
243,Fruits,305,36.2,64.6,42.3,3.3,6.4,320,290,Snack,302,57,Female,2513
910,Meat,520,18.3,77.9,40.6,2.5,21.5,391,198,Dinner,541,43,Male,6531
746,Dairy,216,11.5,24.5,2.6,9.3,1.7,369,85,Lunch,143,77,Female,2536
705,Beverages,102,17.9,51.8,28.5,2.4,41.7,700,7,Snack,124,27,Male,3503
621,Snacks,414,37.7,85.9,14.5,0.7,29.4,14,22,Breakfast,548,20,Male,1001
342,Dairy,166,24.1,58.6,13.5,1.5,4.6,701,48,Breakfast,538,60,Female,2512
420,Dairy,147,22.4,86.6,40.1,8.8,12.3,802,173,Breakfast,634,36,Male,3821
539,Snacks,135,36.9,86.8,9.9,7.2,24.0,270,293,Lunch,683,71,Female,1026
86,Vegetables,127,2.2,76.2,10.3,6.2,5.8,413,207,Lunch,215,56,Female,1010
272,Dairy,209,14.5,47.9,24.2,6.3,29.2,832,4,Snack,936,27,Male,1113
906,Vegetables,582,47.2,61.8,10.3,6.5,31.7,559,245,Lunch,914,65,Female,1070
60,Meat,111,15.2,85.1,19.1,9.0,46.1,520,251,Snack,597,38,Female,5038
218,Fruits,531,48.0,57.2,7.5,1.9,2.9,646,207,Lunch,314,70,Female,3577
534,Fruits,190,49.9,9.5,33.2,0.2,43.3,441,37,Breakfast,195,55,Male,3069
699,Fruits,251,8.1,35.9,5.4,5.6,13.4,100,111,Breakfast,164,69,Female,1341
45,Dairy,264,37.4,88.1,46.0,6.7,24.3,692,297,Snack,452,34,Male,1050
472,Snacks,482,24.8,87.3,42.8,4.9,26.8,702,190,Breakfast,516,58,Male,3539
704,Fruits,382,47.0,62.4,5.1,7.5,45.4,503,29,Dinner,742,68,Male,2611
683,Vegetables,259,48.3,54.1,37.8,3.2,40.1,516,280,Snack,355,63,Male,3049
407,Beverages,355,14.2,21.6,48.3,3.6,42.4,547,229,Dinner,484,78,Female,9751
74,Dairy,137,9.8,70.9,41.0,6.1,39.3,341,80,Breakfast,344,63,Male,3069
235,Snacks,542,46.0,81.3,10.4,5.1,11.8,796,89,Lunch,980,24,Female,2012
782,Meat,257,7.9,90.9,25.4,0.2,49.0,455,35,Snack,708,54,Female,3077
911,Snacks,378,31.5,73.7,26.5,6.4,27.0,901,55,Snack,659,63,Female,3593
112,Fruits,116,43.4,47.1,16.1,6.5,44.1,307,13,Snack,379,32,Female,2595
837,Snacks,414,12.4,87.4,26.0,1.1,41.6,664,58,Dinner,862,26,Female,1062
99,Snacks,375,42.3,64.2,25.8,3.0,41.4,34,133,Snack,732,38,Female,3043
660,Beverages,537,12.3,87.3,33.9,9.9,20.9,955,82,Lunch,802,67,Female,2024
737,Snacks,450,11.6,24.3,46.4,2.8,10.8,414,277,Dinner,352,55,Male,2005
869,Grains,101,37.6,46.0,15.6,0.3,45.7,470,97,Breakfast,550,70,Male,3587
942,Beverages,368,40.5,53.3,30.0,3.9,8.9,218,7,Lunch,217,51,Female,3079
886,Meat,531,46.9,73.7,21.9,8.0,22.5,432,3,Dinner,860,19,Male,3583
223,Vegetables,344,34.4,85.4,2.6,0.3,42.6,95,235,Lunch,423,48,Male,3536
290,Beverages,219,19.6,12.7,16.6,9.8,37.7,784,139,Lunch,979,53,Male,9731
280,Beverages,444,9.4,44.6,25.5,4.1,2.0,374,25,Lunch,358,26,Male,2585
460,Beverages,133,3.9,53.8,12.4,0.3,4.0,748,181,Breakfast,320,74,Male,1026
895,Grains,108,34.0,90.3,34.3,3.6,35.3,343,14,Breakfast,884,60,Male,2589
855,Meat,509,19.8,58.7,45.5,8.3,13.1,140,212,Breakfast,261,34,Female,6531
417,Meat,488,4.6,31.6,8.2,2.7,32.7,93,118,Breakfast,602,29,Male,3077
956,Vegetables,492,14.5,51.4,36.8,0.7,23.3,849,30,Dinner,348,26,Male,3023
165,Snacks,390,10.1,54.4,45.5,9.1,28.5,792,258,Lunch,364,37,Female,2005
481,Fruits,487,3.0,42.7,7.7,7.1,3.7,504,289,Lunch,922,57,Female,2568
396,Meat,309,41.1,77.2,49.2,8.5,3.6,692,211,Dinner,117,30,Female,3048
41,Snacks,434,30.7,52.1,44.8,8.5,5.0,542,55,Breakfast,336,74,Male,3201
300,Beverages,422,8.9,98.2,10.1,6.0,27.5,898,254,Lunch,284,77,Male,2537
306,Grains,486,43.8,22.5,2.9,2.1,27.0,991,279,Dinner,914,56,Female,9721
706,Snacks,453,6.4,80.5,22.7,0.1,44.0,6,66,Breakfast,924,38,Female,3534
152,Grains,578,13.8,99.9,32.8,6.0,19.2,113,6,Breakfast,854,55,Female,7423
715,Beverages,423,36.6,10.4,1.7,2.0,14.0,582,153,Snack,609,44,Male,7551
565,Dairy,176,32.1,79.9,29.4,3.8,20.7,86,22,Breakfast,133,49,Female,3593
382,Snacks,421,11.8,95.6,36.0,4.2,2.7,521,293,Breakfast,483,47,Male,3579
213,Dairy,410,23.9,51.4,16.1,2.2,14.5,783,215,Lunch,817,24,Female,2522
28,Beverages,474,37.9,13.8,46.4,0.4,46.5,104,41,Dinner,568,22,Female,2024
382,Fruits,432,42.4,87.7,12.4,6.4,21.7,771,46,Lunch,548,50,Female,2570
703,Dairy,374,49.4,35.6,24.9,3.4,13.8,197,235,Snack,449,55,Male,3405
210,Meat,323,40.4,80.4,13.9,5.2,10.3,759,97,Breakfast,196,51,Male,2536
696,Fruits,370,38.5,29.3,35.4,6.5,13.3,267,129,Lunch,630,75,Female,2002
876,Dairy,179,22.3,43.0,39.8,2.4,49.3,547,180,Dinner,692,49,Male,2004
655,Fruits,332,9.1,94.1,38.2,9.9,49.6,354,185,Breakfast,560,46,Female,1009
474,Snacks,556,47.2,22.1,33.1,2.2,39.0,757,235,Lunch,669,77,Male,9700
745,Meat,425,17.8,63.2,5.7,7.2,46.5,972,97,Lunch,326,36,Male,2678
713,Fruits,400,38.9,16.1,19.1,0.2,43.7,782,49,Breakfast,380,73,Male,6841
982,Grains,412,10.3,65.0,31.8,5.8,0.6,943,115,Lunch,314,29,Female,1042
952,Beverages,80,28.2,18.3,47.4,7.9,34.9,618,32,Lunch,417,35,Female,3037
766,Vegetables,300,39.6,62.2,26.5,4.2,34.7,443,38,Dinner,198,29,Female,3528
639,Grains,520,35.0,11.2,26.9,0.1,38.1,593,102,Snack,430,41,Female,1083
254,Grains,216,26.9,40.8,32.9,2.7,19.0,798,296,Snack,362,56,Male,2546
613,Fruits,413,40.5,87.5,4.6,5.5,10.4,508,75,Breakfast,612,23,Male,2523
92,Dairy,461,36.4,8.3,30.5,7.5,4.9,611,94,Lunch,473,39,Male,3023
886,Grains,358,17.6,76.8,9.9,4.9,36.6,147,206,Breakfast,524,46,Female,2520
635,Meat,125,44.6,92.3,9.6,8.8,4.5,404,28,Dinner,803,74,Male,1021
872,Meat,431,24.6,25.2,39.1,4.4,13.9,678,137,Dinner,926,23,Male,3048
670,Snacks,464,47.3,27.9,32.4,8.6,43.5,952,183,Lunch,422,67,Male,2559
831,Beverages,123,8.0,79.1,44.4,5.9,18.7,815,99,Dinner,778,56,Male,1059
790,Snacks,251,29.6,63.7,8.6,4.8,10.0,35,176,Snack,229,49,Male,3030
195,Dairy,289,11.6,77.4,27.6,5.2,36.7,922,232,Lunch,614,71,Female,3539
73,Dairy,544,10.6,46.0,29.7,2.0,41.3,243,20,Lunch,561,39,Male,3533
806,Beverages,596,22.0,7.2,17.5,2.8,10.8,665,196,Snack,103,75,Male,3052
709,Grains,414,21.4,63.4,25.1,5.4,29.2,430,112,Snack,117,34,Female,6412
334,Vegetables,109,27.6,66.9,21.8,8.7,32.3,809,299,Lunch,429,41,Male,3534
807,Vegetables,362,16.6,47.2,39.0,5.1,27.5,415,13,Breakfast,783,64,Female,3579
621,Snacks,372,21.4,21.7,29.6,1.9,18.3,208,25,Dinner,990,54,Female,3042
436,Beverages,371,30.8,92.6,18.0,5.7,5.1,582,95,Dinner,578,44,Male,3010
526,Beverages,167,11.7,95.4,6.7,6.8,22.3,770,62,Snack,910,59,Female,1082
663,Fruits,87,43.3,92.9,34.0,7.9,47.3,354,5,Dinner,966,78,Male,2536
937,Beverages,249,4.3,19.1,9.2,7.2,37.9,170,217,Lunch,135,62,Female,2024
143,Snacks,358,27.6,88.6,37.4,7.6,15.6,316,90,Breakfast,959,48,Male,1000
287,Grains,582,16.4,23.5,27.7,9.9,49.4,411,195,Dinner,844,37,Female,9931
228,Beverages,563,43.4,59.6,5.5,2.3,47.5,841,270,Snack,114,78,Male,8449
921,Beverages,225,18.6,84.6,23.5,5.6,16.1,352,181,Snack,373,78,Male,1081
88,Snacks,159,20.6,35.9,34.1,9.6,50.0,634,127,Snack,999,61,Female,8448
470,Meat,516,44.9,22.5,30.5,8.5,49.8,683,14,Lunch,802,26,Male,3596
126,Grains,109,40.5,22.4,41.8,1.4,33.4,446,216,Breakfast,741,37,Male,2001
666,Beverages,180,34.9,85.8,16.8,3.8,18.7,171,181,Lunch,779,75,Female,2557
598,Vegetables,163,25.0,95.1,36.7,6.5,3.4,693,49,Breakfast,269,24,Male,1311
799,Fruits,158,16.8,15.8,3.6,3.5,15.4,288,300,Snack,953,41,Female,1046
889,Meat,60,3.0,14.4,47.7,10.0,40.2,653,273,Breakfast,205,38,Female,3061
121,Snacks,52,2.7,78.3,12.2,7.7,15.8,892,291,Lunch,277,50,Male,1081
558,Snacks,328,45.4,31.1,12.2,8.1,8.0,589,185,Dinner,888,36,Female,3111
511,Fruits,249,14.7,16.9,40.6,0.6,34.2,443,154,Breakfast,421,33,Male,2561
150,Grains,468,26.8,28.1,5.5,0.3,26.2,87,66,Snack,473,36,Male,1063
40,Vegetables,556,43.8,69.7,25.6,8.3,30.0,288,58,Lunch,708,65,Female,3514
169,Snacks,414,49.5,77.8,5.4,2.6,28.0,5,123,Snack,800,67,Female,1061
209,Grains,471,23.6,7.3,13.8,3.4,6.0,943,271,Lunch,357,26,Female,3078
903,Snacks,216,16.1,93.5,22.0,2.3,2.4,418,194,Lunch,950,66,Female,2018
429,Beverages,476,46.7,12.8,31.0,2.8,47.0,368,196,Lunch,101,40,Male,2014
774,Beverages,418,33.6,5.5,21.2,7.8,19.0,680,135,Dinner,920,54,Female,1082
526,Meat,157,27.8,89.4,43.9,6.2,13.7,707,19,Lunch,404,31,Female,3074
850,Meat,72,34.7,30.6,18.9,8.3,44.0,51,234,Snack,525,56,Female,2578
929,Snacks,228,14.2,81.7,2.8,1.6,33.9,172,169,Breakfast,609,31,Male,1071
442,Snacks,474,14.0,7.9,33.3,9.5,33.1,218,260,Breakfast,954,18,Male,4815
330,Dairy,321,46.4,73.4,16.4,9.4,8.8,599,264,Snack,303,80,Female,4805
987,Snacks,139,7.0,73.1,3.1,3.9,10.0,768,275,Breakfast,428,68,Male,1351
238,Meat,464,29.3,53.4,16.3,3.8,35.7,271,175,Snack,673,20,Female,2019
337,Fruits,328,44.9,33.6,14.6,9.0,16.6,658,98,Lunch,521,71,Female,2612
644,Fruits,559,3.0,98.1,38.8,5.4,26.8,397,208,Breakfast,778,72,Female,2016
312,Snacks,438,46.4,48.3,44.6,7.7,0.6,716,30,Lunch,449,59,Female,1024
801,Fruits,574,19.2,50.6,16.6,0.3,7.4,454,235,Snack,123,42,Female,1089
202,Beverages,189,38.0,76.9,17.9,6.4,4.6,656,280,Snack,510,47,Male,8232
341,Beverages,274,5.9,61.3,30.8,4.8,30.1,877,218,Dinner,232,19,Male,4815
109,Grains,545,42.8,34.4,5.0,4.2,22.3,189,94,Lunch,527,32,Female,6525
